Ticker,Company,Price,Stage,Score,RS,12m%,50MA,150MA,200MA,52W High,52W Low,% from High,New 52W High,Notes,AI Notes
1050.SR,"بي اس اف",19.40,stage2,10,79,7.8,19.24,18.72,18.41,20.99,15.49,-7.6,,"Textbook Stage 2 (10/10)",""
1060.SR,"الأول",32.36,stage1,4,49,-3.7,33.76,34.19,33.62,37.92,29.90,-14.7,,"Basing (4/10)",""
1080.SR,"العربي",20.74,stage4,1,60,-4.0,21.23,21.37,21.98,26.26,19.60,-21.0,,"Weak / declining (1/10)",""
1120.SR,"الراجحي",65.90,stage4,2,64,3.0,66.96,67.92,68.03,73.40,60.10,-10.2,,"Weak / declining (2/10)",""
1140.SR,"البلاد",24.39,stage4,1,47,-10.8,24.64,25.41,26.08,30.16,23.72,-19.1,,"Weak / declining (1/10)",""
1150.SR,"الإنماء",24.44,stage2,9,81,10.0,24.34,23.32,22.82,25.53,19.95,-4.3,,"Textbook Stage 2 (9/10) | Missing: 25%+ above 52W low",""
1180.SR,"الأهلي",38.66,stage1,3,66,3.1,39.63,40.45,39.91,45.24,33.30,-14.5,,"Weak / declining (3/10)",""
1111.SR,"مجموعة تداول",132.30,stage4,0,38,-27.2,135.94,142.52,154.45,215.00,126.00,-38.5,,"Weak / declining (0/10)",""
1182.SR,"أملاك",8.86,stage4,0,25,-26.8,9.57,10.35,10.9,13.90,8.76,-36.3,,"Weak / declining (0/10)",""
1183.SR,"سهل",14.96,stage4,0,61,-29.6,15.35,15.58,16.83,24.90,13.30,-39.9,,"Weak / declining (0/10)",""
2120.SR,"متطورة",17.10,stage1,4,16,-39.2,16.68,16.65,17.97,29.18,13.50,-41.4,,"Basing (4/10)",""
4081.SR,"النايفات",9.93,stage1,1,31,-28.3,9.91,10.81,11.36,14.18,9.68,-30.0,,"Weak / declining (1/10)",""
4082.SR,"مرنة",7.64,stage4,0,13,-36.4,7.96,8.73,9.18,12.73,7.36,-40.0,,"Weak / declining (0/10)",""
4083.SR,"تسهيل",35.32,stage4,0,7,-38.8,40.29,46.35,49.09,62.12,35.26,-43.1,,"Weak / declining (0/10)",""
4084.SR,"دراية",22.22,stage4,0,51,-17.3,22.59,23.83,25.09,31.78,20.81,-30.1,,"Weak / declining (0/10)",""
4130.SR,"درب السعودية",2.29,stage3,3,40,-32.8,2.13,2.16,2.29,3.69,1.87,-37.9,,"Weak / declining (3/10)",""
4280.SR,"المملكة",11.62,potential,8,96,38.7,12.23,9.95,9.41,15.94,7.03,-27.1,,"Strong Stage 2 (8/10) | Missing: Price > 50MA, Within 25% of 52W high",""
8010.SR,"التعاونية",147.10,stage2,10,84,-3.2,145.46,133.65,132.54,161.60,111.80,-9.0,,"Textbook Stage 2 (10/10)",""
8012.SR,"جزيرة تكافل",11.75,stage1,5,51,-13.3,11.47,11.42,11.63,14.00,10.36,-16.1,,"Basing (5/10)",""
8020.SR,"ملاذ للتأمين",10.25,stage3,4,54,-24.9,9.18,9.25,9.87,13.97,8.14,-26.6,,"Basing (4/10)",""
8030.SR,"ميدغلف للتأمين",16.32,potential,8,73,-17.6,15.24,14.28,14.41,20.75,11.04,-21.3,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 200MA trending up",""
8040.SR,"متكاملة",12.03,stage3,5,82,-24.2,9.3,9.84,10.65,17.00,8.20,-29.2,,"Basing (5/10)",""
8050.SR,"سلامة",10.14,stage3,5,76,-25.9,8.25,8.46,9.15,14.34,7.20,-29.3,,"Basing (5/10)",""
8060.SR,"ولاء",10.46,stage1,3,35,-34.9,10.24,10.22,10.69,17.54,8.73,-40.4,,"Weak / declining (3/10)",""
8070.SR,"الدرع العربي",12.00,potential,6,49,-26.3,11.83,11.42,11.79,16.54,9.45,-27.4,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, Within 25% of 52W high, RS Rating ≥ 70 (49)",""
8100.SR,"سايكو",10.60,stage1,3,57,-31.2,9.9,10.21,10.97,15.89,8.37,-33.3,,"Weak / declining (3/10)",""
8120.SR,"إتحاد الخليج الأهلية",13.33,stage2,9,89,-9.9,12.38,11.17,11.43,15.25,9.00,-12.6,,"Textbook Stage 2 (9/10) | Missing: 150MA > 200MA",""
8150.SR,"أسيج",6.97,stage1,2,16,-43.2,6.29,6.82,7.7,12.98,5.65,-46.3,,"Weak / declining (2/10)",""
8160.SR,"التأمين العربية",8.86,stage1,2,44,-24.5,8.39,8.68,9.16,12.62,7.96,-29.8,,"Weak / declining (2/10)",""
8170.SR,"الاتحاد",6.80,stage1,1,8,-50.4,6.25,7.02,7.78,14.27,5.68,-52.3,,"Weak / declining (1/10)",""
8180.SR,"الصقر للتأمين",11.79,potential,8,78,-20.3,11.31,10.28,10.66,15.10,8.56,-21.9,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 200MA trending up",""
8190.SR,"المتحدة للتأمين",3.35,stage1,3,9,-55.4,3.16,3.31,3.61,7.61,2.67,-56.0,,"Weak / declining (3/10)",""
8200.SR,"الإعادة السعودية",25.80,stage4,1,32,-24.6,26.44,26.4,27.58,36.62,21.10,-29.6,,"Weak / declining (1/10)",""
8210.SR,"بوبا العربية",174.90,stage2,9,73,0.3,179.3,167.56,164.51,200.00,131.40,-12.5,,"Textbook Stage 2 (9/10) | Missing: Price > 50MA",""
8230.SR,"تكافل الراجحي",51.90,potential,6,57,-15.3,54.82,48.09,49.49,64.50,33.75,-19.5,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, Price > 50MA, RS Rating ≥ 70 (57)",""
8240.SR,"تشب",19.05,stage1,1,36,-29.2,18.95,19.49,21.98,33.20,15.70,-42.6,,"Weak / declining (1/10)",""
8250.SR,"جي آي جي",32.66,stage2,10,96,20.6,29.07,25.3,25.15,32.86,20.84,-0.6,NEAR HIGH,"Textbook Stage 2 (10/10)",""
8260.SR,"الخليجية العامة",3.95,stage1,2,26,-32.1,3.86,3.91,4.12,6.40,3.51,-38.3,,"Weak / declining (2/10)",""
8280.SR,"ليفا",12.53,potential,7,86,-5.4,11.24,10.8,11.28,14.47,9.37,-13.4,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, 50MA > 200MA",""
8300.SR,"الوطنية",13.39,stage1,4,42,-24.8,13.08,12.99,13.37,18.31,11.37,-26.9,,"Basing (4/10)",""
8310.SR,"أمانة للتأمين",7.43,potential,8,84,-13.6,6.84,6.22,6.46,9.05,5.00,-17.9,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 200MA trending up",""
8311.SR,"عناية",11.44,stage2,10,94,13.5,11.36,9.06,8.9,12.42,6.40,-7.9,,"Textbook Stage 2 (10/10)",""
8313.SR,"رسن",154.60,stage2,10,97,72.7,149.89,136.32,129.21,159.60,82.20,-3.1,,"Textbook Stage 2 (10/10)",""
7200.SR,"ام آي اس",232.80,stage2,10,99,67.0,197.99,177.04,170.01,235.00,126.70,-0.9,NEAR HIGH,"Textbook Stage 2 (10/10)",""
7201.SR,"بحر العرب",3.59,stage1,1,17,-34.9,3.4,3.73,4.04,5.78,3.20,-37.9,,"Weak / declining (1/10)",""
7202.SR,"سلوشنز",204.30,stage4,2,44,-22.0,216.95,213.2,220.57,271.60,170.10,-24.8,,"Weak / declining (2/10)",""
7203.SR,"علم",687.00,stage1,4,79,-28.6,687.2,669.45,718.25,1002.50,504.50,-31.5,,"Basing (4/10)",""
7204.SR,"توبي",6.59,stage4,0,8,-40.7,6.75,7.16,7.77,11.85,6.21,-44.4,,"Weak / declining (0/10)",""
7211.SR,"عزم",21.42,stage4,0,24,-28.7,22.62,23.66,24.03,32.00,20.97,-33.1,,"Weak / declining (0/10)",""
7010.SR,"اس تي سي",43.24,stage1,6,73,2.4,43.55,43.15,43.32,45.38,40.20,-4.7,,"Near Stage 2 (6/10) | Missing: Price > 200MA, 150MA > 200MA, Price > 50MA, 25%+ above 52W low",""
7020.SR,"إتحاد إتصالات",60.45,stage4,1,58,0.4,62.9,65.35,65.36,71.60,54.90,-15.6,,"Weak / declining (1/10)",""
7030.SR,"زين السعودية",10.57,stage4,2,57,-0.1,10.92,11.04,11.06,12.10,10.14,-12.6,,"Weak / declining (2/10)",""
7040.SR,"قو للإتصالات",89.25,stage1,3,56,-11.6,94.39,91.23,93.47,113.90,80.50,-21.6,,"Weak / declining (3/10)",""
2080.SR,"الغاز",70.15,stage4,1,36,-11.3,76.29,81.94,82.65,95.75,66.05,-26.7,,"Weak / declining (1/10)",""
2081.SR,"الخريف",110.60,stage4,0,33,-22.1,118.95,120.96,126.55,157.20,108.00,-29.6,,"Weak / declining (0/10)",""
2082.SR,"أكوا",194.00,stage1,5,54,-19.2,188,180.02,189.69,274.80,149.40,-29.4,,"Basing (5/10)",""
2083.SR,"مرافق",37.96,potential,7,83,-12.4,38.03,34.56,36.06,45.30,28.42,-16.2,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, Price > 50MA",""
2084.SR,"مياهنا",15.10,stage4,0,3,-42.0,15.44,16.49,17.95,28.14,13.84,-46.3,,"Weak / declining (0/10)",""
5110.SR,"السعودية للطاقة",17.80,stage2,10,90,18.4,17.08,15.56,15.43,18.48,13.00,-3.7,,"Textbook Stage 2 (10/10)",""
4330.SR,"الرياض ريت",5.05,stage1,3,56,-4.0,5,5.03,5.07,5.82,4.70,-13.2,,"Weak / declining (3/10)",""
4331.SR,"الجزيرة ريت",10.94,stage4,1,37,-21.5,10.98,11.29,11.75,14.50,9.92,-24.6,,"Weak / declining (1/10)",""
4332.SR,"جدوى ريت الحرمين",4.97,stage1,5,59,-6.8,4.93,4.93,4.96,5.85,4.75,-15.0,,"Basing (5/10)",""
4333.SR,"تعليم ريت",10.76,stage2,9,85,10.4,10.55,10.21,10.2,10.93,9.32,-1.6,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: 25%+ above 52W low",""
4334.SR,"المعذر ريت",9.00,stage3,4,66,-3.0,8.96,8.98,8.98,9.85,8.51,-8.6,,"Basing (4/10)",""
4335.SR,"مشاركة ريت",3.94,stage4,1,52,-8.2,4.03,4.14,4.17,4.53,3.91,-13.0,,"Weak / declining (1/10)",""
4336.SR,"ملكية ريت",4.62,stage1,4,67,-5.5,4.61,4.59,4.63,4.95,4.30,-6.7,,"Basing (4/10)",""
4337.SR,"العزيزية ريت",5.10,stage2,9,85,22.3,5.15,4.85,4.68,5.56,3.72,-8.3,,"Textbook Stage 2 (9/10) | Missing: Price > 50MA",""
4338.SR,"الأهلي ريت 1",6.43,stage1,3,54,-7.8,6.43,6.44,6.44,7.25,5.80,-11.3,,"Weak / declining (3/10)",""
4339.SR,"دراية ريت",5.69,potential,7,84,3.8,5.52,5.29,5.36,5.75,4.97,-1.0,NEAR HIGH,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, 25%+ above 52W low",""
4340.SR,"الراجحي ريت",8.19,potential,6,66,-1.4,8.24,8.11,8.14,8.42,7.70,-2.7,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, Price > 50MA, 25%+ above 52W low, RS Rating ≥ 70 (66)",""
4342.SR,"جدوى ريت السعودية",10.90,stage1,6,72,7.8,11.19,11.15,11.12,11.70,9.99,-6.8,,"Near Stage 2 (6/10) | Missing: Price > 150MA, Price > 200MA, Price > 50MA, 25%+ above 52W low",""
4344.SR,"سدكو كابيتال ريت",7.84,stage2,10,88,12.2,7.72,7.24,7.16,8.10,6.14,-3.2,,"Textbook Stage 2 (10/10)",""
4345.SR,"الإنماء ريت للتجزئة",4.82,stage2,9,73,5.7,4.78,4.65,4.61,4.97,4.32,-3.0,,"Textbook Stage 2 (9/10) | Missing: 25%+ above 52W low",""
4346.SR,"ميفك ريت",3.41,stage4,1,47,-8.6,3.44,3.52,3.56,3.85,3.34,-11.4,,"Weak / declining (1/10)",""
4347.SR,"بنيان ريت",9.99,stage2,9,82,9.1,9.85,9.55,9.47,10.22,9.00,-2.3,,"Textbook Stage 2 (9/10) | Missing: 25%+ above 52W low",""
4348.SR,"الخبير ريت",5.73,potential,6,69,0.5,5.75,5.69,5.7,5.90,5.50,-2.9,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, Price > 50MA, 25%+ above 52W low, RS Rating ≥ 70 (69)",""
4349.SR,"الإنماء ريت الفندقي",8.28,potential,7,69,2.2,8.24,8.14,8.14,8.47,7.90,-2.2,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 25%+ above 52W low, RS Rating ≥ 70 (69)",""
4350.SR,"الإستثمار ريت",6.98,stage4,0,38,-18.6,7.1,7.29,7.43,9.87,6.83,-29.3,,"Weak / declining (0/10)",""
4020.SR,"العقارية",15.62,potential,6,69,-23.6,15.78,14.27,14.24,21.07,12.30,-25.9,,"Near Stage 2 (6/10) | Missing: 200MA trending up, Price > 50MA, Within 25% of 52W high, RS Rating ≥ 70 (69)",""
4090.SR,"طيبة",18.44,stage1,3,41,-13.4,19.75,18.97,19.23,22.66,15.84,-18.6,,"Weak / declining (3/10)",""
4100.SR,"مكة",82.95,stage1,4,52,-8.5,85.12,83.97,84.59,94.60,67.95,-12.3,,"Basing (4/10)",""
4150.SR,"التعمير",17.89,stage4,0,5,-45.5,18.18,19.41,21.56,35.60,17.02,-49.7,,"Weak / declining (0/10)",""
4220.SR,"إعمار",9.98,stage4,2,21,-30.3,10.57,10.09,10.64,14.76,7.96,-32.4,,"Weak / declining (2/10)",""
4230.SR,"البحر الأحمر",23.95,stage1,1,12,-49.6,23.91,25.37,29.12,49.94,19.30,-52.0,,"Weak / declining (1/10)",""
4250.SR,"جبل عمر",15.12,stage1,1,34,-24.7,14.96,15.3,15.7,21.25,13.88,-28.8,,"Weak / declining (1/10)",""
4300.SR,"دار الأركان",18.01,potential,6,62,-11.5,17.57,17.68,17.56,20.97,14.58,-14.1,,"Near Stage 2 (6/10) | Missing: 200MA trending up, 50MA > 150MA, 25%+ above 52W low, RS Rating ≥ 70 (62)",""
4310.SR,"مدينة المعرفة",12.15,stage3,4,65,-10.5,11.85,11.91,11.98,14.50,11.03,-16.2,,"Basing (4/10)",""
4320.SR,"الأندلس",13.90,stage4,0,10,-34.2,14.55,15.86,16.7,22.00,13.53,-36.8,,"Weak / declining (0/10)",""
4321.SR,"سينومي سنترز",17.09,stage4,0,55,-19.8,17.1,17.89,18.69,23.25,15.85,-26.5,,"Weak / declining (0/10)",""
4322.SR,"رتال",12.02,stage4,2,25,-23.6,12.62,12.83,12.62,16.43,10.57,-26.8,,"Weak / declining (2/10)",""
4323.SR,"سمو",28.30,stage4,0,19,-32.6,28.94,29.81,31.78,43.70,24.22,-35.2,,"Weak / declining (0/10)",""
4324.SR,"بنان",3.07,stage4,0,8,-35.8,3.18,3.46,3.67,5.32,3.00,-42.3,,"Weak / declining (0/10)",""
4325.SR,"مسار",18.00,stage1,2,42,-27.1,16.19,16.86,18.3,26.98,14.54,-33.3,,"Weak / declining (2/10)",""
4326.SR,"الماجدية",7.21,stage4,0,0,0.0,7.49,8.63,9.26,14.46,7.14,-50.1,,"Weak / declining (0/10)",""
4327.SR,"الرمز",55.80,stage1,1,0,0.0,56.59,,,69.75,52.40,-20.0,,"Weak / declining (1/10)",""
4165.SR,"الماجد للعود",130.80,stage1,3,37,-12.5,136.4,145.28,142.4,172.30,106.40,-24.1,,"Weak / declining (3/10)",""
