Ticker,Company,Price,Stage,Score,RS,12m%,50MA,150MA,200MA,52W High,52W Low,% from High,New 52W High,Notes,AI Notes
1050.SR,"بي اس اف",19.03,potential,7,0,14.6,19.44,18.42,18.2,20.99,14.80,-9.3,,"Near Stage 2 (7/10) · RS unknown | Missing: P>50MA, 30%>Low, RS≥70",""
1060.SR,"الأول",33.86,stage1,6,0,8.4,34.68,34.01,33.49,37.92,30.28,-10.7,,"Basing (6/10) · RS unknown | Missing: P>150MA, P>50MA, 30%>Low, RS≥70",""
1080.SR,"العربي",20.95,stage4,1,0,1.7,21.46,21.48,22.1,26.26,18.46,-20.2,,"Declining (1/10) · RS unknown",""
1120.SR,"الراجحي",66.70,stage4,4,0,11.0,68.35,67.78,67.83,73.40,51.47,-9.1,,"Declining (4/10) · RS unknown",""
1140.SR,"البلاد",24.43,stage4,1,0,2.8,25.08,25.56,26.25,30.16,23.76,-19.0,,"Declining (1/10) · RS unknown",""
1150.SR,"الإنماء",23.87,potential,7,0,13.0,24.15,22.83,22.51,25.53,20.18,-6.5,,"Near Stage 2 (7/10) · RS unknown | Missing: P>50MA, 30%>Low, RS≥70",""
1180.SR,"الأهلي",39.14,stage4,4,0,16.1,40.01,40.16,39.53,45.24,32.45,-13.5,,"Declining (4/10) · RS unknown",""
1111.SR,"مجموعة تداول",137.10,stage4,0,0,-14.4,138.63,146.17,158.12,215.00,131.60,-36.2,,"Declining (0/10) · RS unknown",""
1182.SR,"أملاك",9.77,stage4,0,0,-4.4,10.02,10.67,11.24,13.90,9.62,-29.7,,"Declining (0/10) · RS unknown",""
1183.SR,"سهل",15.35,stage4,0,0,-4.1,15.36,15.93,17.2,24.90,13.94,-38.4,,"Declining (0/10) · RS unknown",""
2120.SR,"متطورة",17.18,stage4,2,0,-31.3,16.73,16.85,18.55,29.18,14.83,-41.1,,"Declining (2/10) · RS unknown",""
4081.SR,"النايفات",9.92,stage4,0,0,-17.3,9.95,11.1,11.6,14.18,9.75,-30.0,,"Declining (0/10) · RS unknown",""
4082.SR,"مرنة",7.98,stage4,0,0,-29.3,8.26,9.01,9.43,12.73,7.98,-37.3,,"Declining (0/10) · RS unknown",""
4083.SR,"تسهيل",39.16,stage4,0,0,-27.0,42.96,48.28,50.49,62.12,39.16,-37.0,,"Declining (0/10) · RS unknown",""
4084.SR,"دراية",23.35,stage4,1,0,-5.2,22.7,24.54,25.52,32.00,21.26,-27.0,,"Declining (1/10) · RS unknown",""
4130.SR,"درب السعودية",2.14,stage4,2,0,-32.9,2.12,2.18,2.34,3.69,1.63,-42.0,,"Declining (2/10) · RS unknown",""
4280.SR,"المملكة",14.93,stage2,9,0,87.8,11.91,9.6,9.11,14.93,6.88,0.0,NEW HIGH,"Strong Stage 2 (9/10) · RS unknown | Missing: RS≥70",""
8010.SR,"التعاونية",147.30,potential,7,0,5.4,137.91,130.31,130.47,161.00,113.70,-8.5,,"Near Stage 2 (7/10) · RS unknown | Missing: 150>200, 30%>Low, RS≥70",""
8012.SR,"جزيرة تكافل",11.45,stage4,3,0,-6.3,11.38,11.41,11.66,14.00,10.84,-18.2,,"Declining (3/10) · RS unknown",""
8020.SR,"ملاذ للتأمين",8.90,stage4,0,0,-28.2,8.93,9.3,10.11,14.00,8.53,-36.4,,"Declining (0/10) · RS unknown",""
8030.SR,"ميدغلف للتأمين",14.65,stage1,6,0,-12.6,14.44,13.93,14.36,20.75,11.07,-29.4,,"Basing (6/10) · RS unknown | Missing: 150>200, 200MA↑, <25%High, RS≥70",""
8040.SR,"متكاملة",8.89,stage4,0,0,-36.7,8.93,10.02,10.91,17.00,8.56,-47.7,,"Declining (0/10) · RS unknown",""
8050.SR,"سلامة",7.86,stage4,0,0,-33.5,7.9,8.58,9.35,14.34,7.56,-45.2,,"Declining (0/10) · RS unknown",""
8060.SR,"ولاء",10.09,stage4,1,0,-35.4,9.96,10.38,10.75,18.10,8.94,-44.3,,"Declining (1/10) · RS unknown",""
8070.SR,"الدرع العربي",12.00,stage4,4,0,-16.1,11.53,11.42,11.86,16.58,10.50,-27.6,,"Declining (4/10) · RS unknown",""
8100.SR,"سايكو",9.73,stage4,1,0,-31.3,9.4,10.4,11.16,15.89,8.43,-38.8,,"Declining (1/10) · RS unknown",""
8120.SR,"إتحاد الخليج الأهلية",12.22,stage1,6,0,-9.6,11.67,10.95,11.32,15.64,9.49,-21.9,,"Basing (6/10) · RS unknown | Missing: 150>200, 200MA↑, 30%>Low, RS≥70",""
8150.SR,"أسيج",5.98,stage4,0,0,-48.3,6.15,7.05,7.94,12.98,5.79,-53.9,,"Declining (0/10) · RS unknown",""
8160.SR,"التأمين العربية",8.43,stage4,1,0,-21.9,8.4,8.86,9.36,12.62,8.03,-33.2,,"Declining (1/10) · RS unknown",""
8170.SR,"الاتحاد",6.10,stage4,0,0,-51.1,6.14,7.22,8.07,14.27,5.83,-57.3,,"Declining (0/10) · RS unknown",""
8180.SR,"الصقر للتأمين",10.97,stage1,5,0,-11.2,10.74,10.14,10.72,15.10,8.90,-27.4,,"Basing (5/10) · RS unknown",""
8190.SR,"المتحدة للتأمين",3.08,stage4,1,0,-54.4,3.04,3.35,3.73,7.61,2.82,-59.5,,"Declining (1/10) · RS unknown",""
8200.SR,"الإعادة السعودية",26.24,stage4,1,0,-11.9,26.41,26.65,27.94,36.62,17.52,-28.4,,"Declining (1/10) · RS unknown",""
8210.SR,"بوبا العربية",177.00,potential,8,0,6.1,178.01,163.78,162.33,190.00,135.00,-6.8,,"Near Stage 2 (8/10) · RS unknown | Missing: P>50MA, RS≥70",""
8230.SR,"تكافل الراجحي",113.50,potential,7,0,9.3,109.96,94.16,99.39,132.80,70.85,-14.5,,"Near Stage 2 (7/10) · RS unknown | Missing: 150>200, 200MA↑, RS≥70",""
8240.SR,"تشب",19.05,stage4,1,0,-18.8,18.68,20.15,22.48,33.20,16.17,-42.6,,"Declining (1/10) · RS unknown",""
8250.SR,"جي آي جي",28.46,potential,8,0,21.3,26.71,24.33,24.58,29.04,21.00,-2.0,NEAR HIGH,"Near Stage 2 (8/10) · RS unknown | Missing: 150>200, RS≥70",""
8260.SR,"الخليجية العامة",3.77,stage4,0,0,-31.1,3.81,3.94,4.17,6.60,3.66,-42.9,,"Declining (0/10) · RS unknown",""
8280.SR,"ليفا",10.58,stage4,1,0,-9.0,10.48,10.68,11.24,14.47,9.54,-26.9,,"Declining (1/10) · RS unknown",""
8300.SR,"الوطنية",12.35,stage4,0,0,-21.3,12.92,12.93,13.45,18.32,11.90,-32.6,,"Declining (0/10) · RS unknown",""
8310.SR,"أمانة للتأمين",6.52,stage4,4,0,-16.3,6.34,6.1,6.45,9.27,5.30,-29.7,,"Declining (4/10) · RS unknown",""
8311.SR,"عناية",11.47,potential,8,0,30.3,10.68,8.7,8.71,12.42,6.66,-7.6,,"Near Stage 2 (8/10) · RS unknown | Missing: 150>200, RS≥70",""
8313.SR,"رسن",150.60,stage2,9,0,93.3,143.44,132.18,124.75,153.20,52.80,-1.7,NEAR HIGH,"Strong Stage 2 (9/10) · RS unknown | Missing: RS≥70",""
7200.SR,"ام آي اس",185.30,stage2,9,0,47.1,181.02,169.94,162.95,199.70,124.20,-7.2,,"Strong Stage 2 (9/10) · RS unknown | Missing: RS≥70",""
7201.SR,"بحر العرب",3.40,stage4,0,0,-31.6,3.49,3.84,4.18,5.78,3.25,-41.2,,"Declining (0/10) · RS unknown",""
7202.SR,"سلوشنز",215.20,stage4,3,0,-11.7,218.57,214.83,223.4,272.00,175.00,-20.9,,"Declining (3/10) · RS unknown",""
7203.SR,"علم",701.00,stage4,3,0,-23.8,650.25,678.63,730.95,1033.60,518.50,-32.2,,"Declining (3/10) · RS unknown",""
7204.SR,"توبي",6.64,stage4,0,0,-34.1,6.9,7.37,8.05,11.85,6.39,-44.0,,"Declining (0/10) · RS unknown",""
7211.SR,"عزم",23.20,stage4,0,0,0.0,23.26,23.99,24.37,33.88,21.60,-31.5,,"Declining (0/10) · RS unknown",""
7010.SR,"اس تي سي",43.42,stage1,6,0,4.1,43.22,43.02,43.22,45.38,36.40,-4.3,,"Basing (6/10) · RS unknown | Missing: 150>200, 50>200, 30%>Low, RS≥70",""
7020.SR,"إتحاد إتصالات",62.65,stage4,2,0,9.9,64.8,65.69,65.48,71.60,49.00,-12.5,,"Declining (2/10) · RS unknown",""
7030.SR,"زين السعودية",10.99,stage4,4,0,7.7,11.27,11.05,11.07,12.10,10.20,-9.2,,"Declining (4/10) · RS unknown",""
7040.SR,"قو للإتصالات",93.35,stage4,4,0,1.2,94.83,91.23,94.7,113.90,82.60,-18.0,,"Declining (4/10) · RS unknown",""
2080.SR,"الغاز",78.30,stage4,3,0,6.0,80.1,82.99,82.88,95.75,68.65,-18.2,,"Declining (3/10) · RS unknown",""
2081.SR,"الخريف",123.70,stage4,3,0,-9.0,121.57,123.36,128.15,157.20,111.90,-21.3,,"Declining (3/10) · RS unknown",""
2082.SR,"أكوا",186.00,stage4,2,0,-21.3,179.4,179.87,190.17,274.80,156.60,-32.3,,"Declining (2/10) · RS unknown",""
2083.SR,"مرافق",39.94,potential,7,0,1.0,36.97,34.7,36.14,45.30,28.90,-11.8,,"Near Stage 2 (7/10) · RS unknown | Missing: 150>200, 200MA↑, RS≥70",""
