Ticker,Company,Price,Stage,Score,RS,12m%,50MA,150MA,200MA,52W High,52W Low,% from High,New 52W High,Notes,AI Notes
1120.SR,"الراجحي",64.05,stage4,2,65,3.5,66.16,67.98,67.58,73.40,60.10,-12.7,,"Weak / declining (2/10)",""
1140.SR,"البلاد",24.62,stage1,2,60,-6.6,24.45,25.35,25.7,30.16,23.72,-18.4,,"Weak / declining (2/10)",""
1150.SR,"الإنماء",23.56,stage2,9,84,13.4,24.43,23.71,22.97,25.53,19.95,-7.7,,"Textbook Stage 2 (9/10) | Missing: 25%+ above 52W low",""
1180.SR,"الأهلي",39.08,stage1,4,71,3.4,39.34,40.57,39.92,45.24,33.30,-13.6,,"Basing (4/10)",""
1111.SR,"مجموعة تداول",123.80,stage4,0,27,-25.3,133.42,140.31,148.41,215.00,122.40,-42.4,,"Weak / declining (0/10)",""
1182.SR,"أملاك",8.38,stage4,0,15,-26.5,9.03,10.07,10.57,13.90,8.37,-39.7,,"Weak / declining (0/10)",""
1183.SR,"سهل",14.69,stage4,0,18,-35.8,15.13,15.37,16.31,24.90,13.30,-41.0,,"Weak / declining (0/10)",""
2120.SR,"متطورة",15.78,stage4,1,17,-34.8,16.67,16.57,17.34,27.48,13.50,-42.6,,"Weak / declining (1/10)",""
4081.SR,"النايفات",9.44,stage4,0,38,-24.3,9.82,10.55,11.09,13.73,9.42,-31.2,,"Weak / declining (0/10)",""
4082.SR,"مرنة",7.55,stage4,0,21,-29.7,7.81,8.53,8.96,12.00,7.36,-37.1,,"Weak / declining (0/10)",""
4083.SR,"تسهيل",29.30,stage4,0,4,-47.2,35.37,43.83,46.94,62.12,29.20,-52.8,,"Weak / declining (0/10)",""
4084.SR,"دراية",22.14,stage4,0,55,-11.2,22.43,23.31,24.51,31.78,20.81,-30.3,,"Weak / declining (0/10)",""
4130.SR,"درب السعودية",2.13,stage1,2,32,-30.4,2.16,2.16,2.23,3.34,1.87,-36.2,,"Weak / declining (2/10)",""
4280.SR,"المملكة",11.23,potential,8,93,41.0,12.42,10.29,9.69,15.94,7.03,-29.5,,"Strong Stage 2 (8/10) | Missing: Price > 50MA, Within 25% of 52W high",""
8010.SR,"التعاونية",137.90,potential,8,73,4.6,144.96,135.25,132.62,161.60,111.80,-14.7,,"Strong Stage 2 (8/10) | Missing: Price > 50MA, 25%+ above 52W low",""
8012.SR,"جزيرة تكافل",12.00,potential,7,71,-5.1,11.86,11.56,11.61,13.12,10.36,-8.5,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, 25%+ above 52W low",""
8020.SR,"ملاذ للتأمين",10.32,potential,6,63,-19.3,9.63,9.37,9.67,13.69,8.14,-24.6,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, 50MA > 200MA, RS Rating ≥ 70 (63)",""
8030.SR,"ميدغلف للتأمين",15.12,potential,7,63,-8.5,15.49,14.61,14.34,18.52,11.04,-18.4,,"Near Stage 2 (7/10) | Missing: 200MA trending up, Price > 50MA, RS Rating ≥ 70 (63)",""
8040.SR,"متكاملة",13.58,potential,8,97,-4.4,10.76,10.08,10.65,15.20,8.20,-10.7,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 200MA trending up",""
8050.SR,"سلامة",8.61,stage1,3,44,-31.2,8.53,8.45,8.91,14.34,7.20,-40.0,,"Weak / declining (3/10)",""
8060.SR,"ولاء",9.95,stage4,1,37,-28.0,10.24,10.17,10.55,14.75,8.73,-32.5,,"Weak / declining (1/10)",""
8070.SR,"الدرع العربي",11.87,potential,6,51,-18.0,12.04,11.53,11.67,15.60,9.45,-23.9,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, Price > 50MA, RS Rating ≥ 70 (51)",""
8100.SR,"سايكو",10.48,stage1,3,58,-26.0,10.22,10.11,10.72,15.30,8.37,-31.5,,"Weak / declining (3/10)",""
8120.SR,"إتحاد الخليج الأهلية",14.31,stage2,10,91,0.0,13.36,11.55,11.51,14.95,9.00,-4.3,,"Textbook Stage 2 (10/10)",""
8150.SR,"أسيج",6.82,stage1,2,44,-35.8,6.64,6.74,7.41,12.36,5.65,-44.8,,"Weak / declining (2/10)",""
8160.SR,"التأمين العربية",8.34,stage1,1,42,-23.4,8.4,8.54,8.97,12.16,7.96,-31.4,,"Weak / declining (1/10)",""
8170.SR,"الاتحاد",6.98,stage1,3,40,-40.3,6.7,6.96,7.51,13.05,5.68,-46.5,,"Weak / declining (3/10)",""
8180.SR,"الصقر للتأمين",11.00,stage1,5,63,-11.0,11.43,10.45,10.54,15.00,8.56,-26.7,,"Basing (5/10)",""
8190.SR,"المتحدة للتأمين",3.14,stage4,0,11,-50.5,3.23,3.28,3.46,6.88,2.67,-54.4,,"Weak / declining (0/10)",""
8200.SR,"الإعادة السعودية",25.78,stage4,0,56,-16.2,26.21,26.36,27.03,36.62,21.10,-29.6,,"Weak / declining (0/10)",""
8210.SR,"بوبا العربية",165.40,stage1,5,60,-1.0,173.55,169.2,164.6,200.00,131.40,-17.3,,"Basing (5/10)",""
8230.SR,"تكافل الراجحي",49.22,potential,6,46,-16.2,53.85,49.11,48.79,61.95,33.75,-20.5,,"Near Stage 2 (6/10) | Missing: Price > 150MA, 200MA trending up, Price > 50MA, RS Rating ≥ 70 (46)",""
8240.SR,"تشب",17.40,stage4,0,39,-26.7,18.76,19.22,21.02,33.20,15.70,-47.6,,"Weak / declining (0/10)",""
8250.SR,"جي آي جي",34.06,stage2,10,96,30.5,30.29,26.18,25.49,34.20,20.84,-0.4,NEAR HIGH,"Textbook Stage 2 (10/10)",""
8260.SR,"الخليجية العامة",3.77,stage4,1,36,-24.3,3.9,3.89,4.03,5.51,3.51,-31.6,,"Weak / declining (1/10)",""
8280.SR,"ليفا",15.05,stage2,9,96,16.6,12.68,11.24,11.42,16.40,9.37,-8.2,,"Textbook Stage 2 (9/10) | Missing: 150MA > 200MA",""
8300.SR,"الوطنية",12.59,stage4,0,33,-20.9,12.92,12.98,13.14,16.98,11.37,-25.9,,"Weak / declining (0/10)",""
8310.SR,"أمانة للتأمين",6.92,potential,7,83,-5.7,7.15,6.39,6.44,8.80,5.00,-21.4,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, Price > 50MA",""
8311.SR,"عناية",8.98,stage2,9,73,6.6,10.72,9.29,8.91,12.42,6.40,-27.7,,"Textbook Stage 2 (9/10) | Missing: Price > 50MA",""
8313.SR,"رسن",138.20,potential,8,95,53.1,147.79,138,131.66,159.60,82.20,-13.4,,"Strong Stage 2 (8/10) | Missing: Price > 150MA, Price > 50MA",""
7200.SR,"ام آي اس",234.40,stage2,10,97,78.2,213.66,184.68,176.84,238.60,126.70,-1.8,NEAR HIGH,"Textbook Stage 2 (10/10)",""
7201.SR,"بحر العرب",3.31,stage4,0,13,-38.1,3.36,3.65,3.89,5.59,3.20,-40.8,,"Weak / declining (0/10)",""
7202.SR,"سلوشنز",203.60,stage4,1,41,-16.0,209.5,210.88,216.41,271.60,170.10,-25.0,,"Weak / declining (1/10)",""
7203.SR,"علم",656.00,stage4,2,55,-28.2,680.3,657.2,697.24,972.00,504.50,-32.5,,"Weak / declining (2/10)",""
7204.SR,"توبي",6.12,stage4,0,9,-42.4,6.47,6.95,7.44,11.39,6.03,-46.3,,"Weak / declining (0/10)",""
7211.SR,"عزم",22.17,stage4,0,23,-26.1,22.04,23.26,23.63,30.70,20.16,-27.8,,"Weak / declining (0/10)",""
7010.SR,"اس تي سي",43.24,potential,8,75,3.6,43.7,43.26,43.24,45.38,40.20,-4.7,,"Strong Stage 2 (8/10) | Missing: Price > 50MA, 25%+ above 52W low",""
7020.SR,"إتحاد إتصالات",62.65,stage4,1,67,1.6,62.17,65.02,65.06,71.60,55.25,-12.5,,"Weak / declining (1/10)",""
7030.SR,"زين السعودية",10.21,stage4,2,56,-3.3,10.56,11,10.96,12.10,10.10,-15.6,,"Weak / declining (2/10)",""
7040.SR,"قو للإتصالات",85.60,stage4,1,46,-10.0,91.1,91.1,92.02,113.90,80.50,-24.8,,"Weak / declining (1/10)",""
2080.SR,"الغاز",67.60,stage4,0,37,-14.0,72.89,80.02,81.37,95.75,65.95,-29.4,,"Weak / declining (0/10)",""
2081.SR,"الخريف",108.50,stage4,0,32,-17.2,115.27,118.73,123.86,157.20,105.90,-31.0,,"Weak / declining (0/10)",""
2082.SR,"أكوا",186.70,stage1,3,64,-13.7,190.08,179.87,186.8,252.60,149.40,-26.1,,"Weak / declining (3/10)",""
2083.SR,"مرافق",36.30,potential,6,63,-12.0,37.97,34.49,35.7,45.30,28.42,-19.9,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, Price > 50MA, RS Rating ≥ 70 (63)",""
2084.SR,"مياهنا",13.10,stage4,0,4,-52.5,14.87,16,17.14,28.14,13.00,-53.4,,"Weak / declining (0/10)",""
5110.SR,"السعودية للطاقة",17.79,stage2,10,89,20.1,17.27,15.93,15.58,18.48,13.00,-3.7,,"Textbook Stage 2 (10/10)",""
4330.SR,"الرياض ريت",4.88,stage4,1,57,-6.6,4.98,5.02,5.04,5.52,4.70,-11.6,,"Weak / declining (1/10)",""
4331.SR,"الجزيرة ريت",11.20,stage1,2,46,-19.1,11.05,11.25,11.58,14.26,9.92,-21.5,,"Weak / declining (2/10)",""
4332.SR,"جدوى ريت الحرمين",4.92,stage1,3,57,-10.3,4.94,4.93,4.94,5.85,4.75,-15.9,,"Weak / declining (3/10)",""
4333.SR,"تعليم ريت",10.51,potential,8,81,8.3,10.64,10.25,10.24,11.00,9.32,-4.5,,"Strong Stage 2 (8/10) | Missing: Price > 50MA, 25%+ above 52W low",""
4334.SR,"المعذر ريت",8.96,potential,7,67,-2.2,8.99,8.99,8.99,9.85,8.51,-9.0,,"Near Stage 2 (7/10) | Missing: 200MA trending up, 25%+ above 52W low, RS Rating ≥ 70 (67)",""
4335.SR,"مشاركة ريت",3.64,stage4,1,43,-10.3,3.91,4.1,4.12,4.53,3.61,-19.6,,"Weak / declining (1/10)",""
4336.SR,"ملكية ريت",4.59,potential,6,62,-0.2,4.62,4.59,4.62,4.93,4.30,-6.9,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, 25%+ above 52W low, RS Rating ≥ 70 (62)",""
4337.SR,"العزيزية ريت",5.00,stage2,9,89,22.5,5.13,4.95,4.75,5.56,3.72,-10.1,,"Textbook Stage 2 (9/10) | Missing: Price > 50MA",""
4338.SR,"الأهلي ريت 1",6.59,potential,7,66,-4.1,6.46,6.45,6.43,7.04,5.80,-6.4,,"Near Stage 2 (7/10) | Missing: 200MA trending up, 25%+ above 52W low, RS Rating ≥ 70 (66)",""
4339.SR,"دراية ريت",5.43,stage1,6,73,0.2,5.49,5.31,5.34,5.75,4.97,-5.6,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, Price > 50MA, 25%+ above 52W low",""
4340.SR,"الراجحي ريت",8.19,potential,6,64,-0.7,8.23,8.13,8.14,8.42,7.70,-2.7,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, 25%+ above 52W low, RS Rating ≥ 70 (64)",""
4342.SR,"جدوى ريت السعودية",10.48,stage1,3,63,2.3,10.98,11.11,11.07,11.70,10.11,-10.4,,"Weak / declining (3/10)",""
4344.SR,"سدكو كابيتال ريت",7.89,stage2,10,89,15.4,7.89,7.4,7.24,8.15,6.14,-3.2,,"Textbook Stage 2 (10/10)",""
4345.SR,"الإنماء ريت للتجزئة",4.83,potential,8,81,7.1,4.87,4.69,4.63,5.01,4.32,-3.6,,"Strong Stage 2 (8/10) | Missing: Price > 50MA, 25%+ above 52W low",""
4346.SR,"ميفك ريت",3.35,stage4,1,50,-8.0,3.4,3.51,3.52,3.83,3.33,-12.5,,"Weak / declining (1/10)",""
4347.SR,"بنيان ريت",10.06,stage2,9,86,10.0,9.97,9.64,9.54,10.24,9.00,-1.8,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: 25%+ above 52W low",""
4348.SR,"الخبير ريت",5.73,potential,6,67,-0.5,5.73,5.7,5.69,5.90,5.50,-2.9,,"Near Stage 2 (6/10) | Missing: 200MA trending up, Price > 50MA, 25%+ above 52W low, RS Rating ≥ 70 (67)",""
4349.SR,"الإنماء ريت الفندقي",8.12,stage1,4,68,0.0,8.22,8.13,8.14,8.45,7.90,-3.9,,"Basing (4/10)",""
4350.SR,"الإستثمار ريت",7.39,stage1,2,47,-10.3,7.03,7.28,7.34,9.11,6.79,-18.9,,"Weak / declining (2/10)",""
4020.SR,"العقارية",17.48,stage2,10,90,-7.0,16.36,14.68,14.36,19.56,12.30,-10.6,,"Textbook Stage 2 (10/10)",""
4090.SR,"طيبة",18.36,stage1,4,46,-11.4,19.29,19.13,18.99,22.66,15.84,-19.0,,"Basing (4/10)",""
4100.SR,"مكة",84.45,stage1,5,73,3.6,86.68,84.47,84.5,94.60,67.95,-10.7,,"Basing (5/10)",""
4150.SR,"التعمير",17.82,stage4,0,12,-43.7,18.22,18.95,20.73,34.48,17.02,-48.3,,"Weak / declining (0/10)",""
4220.SR,"إعمار",9.69,stage4,1,34,-22.1,10.13,10,10.37,14.10,7.96,-31.3,,"Weak / declining (1/10)",""
4230.SR,"البحر الأحمر",25.56,stage1,3,44,-32.4,24.31,24.64,27.87,48.98,19.30,-47.8,,"Weak / declining (3/10)",""
4250.SR,"جبل عمر",15.80,stage3,4,44,-16.9,15.18,15.37,15.48,20.29,13.88,-22.1,,"Basing (4/10)",""
4300.SR,"دار الأركان",19.15,stage2,9,70,2.4,17.97,18.01,17.56,20.97,14.58,-8.7,,"Textbook Stage 2 (9/10) | Missing: 50MA > 150MA",""
4310.SR,"مدينة المعرفة",14.77,stage2,9,91,11.1,12.38,12.07,12.06,14.84,11.03,-0.5,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: 200MA trending up",""
4320.SR,"الأندلس",14.52,stage4,0,25,-24.8,14.4,15.49,16.26,21.18,13.52,-31.4,,"Weak / declining (0/10)",""
4321.SR,"سينومي سنترز",16.28,stage4,0,27,-21.0,16.89,17.63,18.27,23.25,15.85,-30.0,,"Weak / declining (0/10)",""
4322.SR,"رتال",11.21,stage4,1,15,-23.6,11.85,12.75,12.58,15.58,10.57,-28.0,,"Weak / declining (1/10)",""
4323.SR,"سمو",26.62,stage4,0,12,-31.9,28.22,29.24,30.84,42.26,24.22,-37.0,,"Weak / declining (0/10)",""
4324.SR,"بنان",3.08,stage4,0,14,-30.4,3.12,3.4,3.56,5.32,3.00,-42.1,,"Weak / declining (0/10)",""
4325.SR,"مسار",17.63,stage3,3,57,-23.1,16.77,16.79,17.78,25.16,14.54,-29.9,,"Weak / declining (3/10)",""
4326.SR,"الماجدية",6.77,stage4,0,0,0.0,7.22,8.29,8.88,14.46,6.72,-53.2,,"Weak / declining (0/10)",""
4327.SR,"الرمز",53.10,stage1,1,0,0.0,55.88,56.76,,69.75,51.65,-23.9,,"Weak / declining (1/10)",""
4165.SR,"الماجد للعود",120.40,stage4,2,33,-6.9,132.19,144.6,142.12,172.30,106.40,-30.1,,"Weak / declining (2/10)",""
