Ticker,Company,Price,Stage,Score,RS,12m%,50MA,150MA,200MA,52W High,52W Low,% from High,New 52W High,Notes,AI Notes
1010.SR,"الرياض",20.90,potential,7,57,-4.0,20.64,20.75,20.59,22.41,18.98,-6.7,,"Near Stage 2 (7/10) · RS unknown | Missing: 50>150, 30%>Low, RS≥70",""
1020.SR,"الجزيرة",11.85,stage1,5,60,-5.8,11.64,11.58,11.78,13.31,10.81,-11.0,,"Basing (5/10) · RS unknown",""
1030.SR,"الإستثمار",13.38,stage4,4,59,-8.4,13.36,13.32,13.4,14.81,12.26,-9.7,,"Declining (4/10) · RS unknown",""
1050.SR,"بي اس اف",19.43,potential,8,78,8.5,19.31,18.62,18.36,20.99,15.49,-7.4,,"Near Stage 2 (8/10) · RS unknown | Missing: 30%>Low, RS≥70",""
1060.SR,"الأول",33.72,stage1,5,60,-2.5,33.97,34.17,33.62,37.92,29.90,-11.1,,"Basing (5/10) · RS unknown",""
1080.SR,"العربي",21.66,stage4,3,72,-1.9,21.38,21.44,22.07,26.26,19.60,-17.5,,"Declining (3/10) · RS unknown",""
1120.SR,"الراجحي",66.75,stage4,2,68,4.1,67.29,67.86,68.08,73.40,59.93,-9.1,,"Declining (2/10) · RS unknown",""
1140.SR,"البلاد",25.26,stage4,2,55,-7.9,24.8,25.48,26.2,30.16,23.56,-16.2,,"Declining (2/10) · RS unknown",""
1150.SR,"الإنماء",25.20,potential,8,84,10.2,24.39,23.19,22.77,25.53,19.95,-1.3,NEAR HIGH,"Near Stage 2 (8/10) · RS unknown | Missing: 30%>Low, RS≥70",""
1180.SR,"الأهلي",41.60,potential,7,81,12.7,40,40.48,39.95,45.24,33.30,-8.0,,"Near Stage 2 (7/10) · RS unknown | Missing: 50>150, 30%>Low, RS≥70",""
1111.SR,"مجموعة تداول",137.70,stage4,1,41,-23.6,137.43,143.71,156.39,215.00,126.00,-36.0,,"Declining (1/10) · RS unknown",""
1182.SR,"أملاك",9.25,stage4,0,38,-20.5,9.78,10.46,11.01,13.90,9.15,-33.5,,"Declining (0/10) · RS unknown",""
1183.SR,"سهل",15.40,stage4,0,72,-12.0,15.44,15.7,16.98,24.90,13.30,-38.2,,"Declining (0/10) · RS unknown",""
2120.SR,"متطورة",16.85,stage4,2,20,-40.5,16.71,16.73,18.19,29.18,13.50,-42.3,,"Declining (2/10) · RS unknown",""
4081.SR,"النايفات",9.96,stage4,1,37,-27.6,9.93,10.91,11.45,14.18,9.68,-29.8,,"Declining (1/10) · RS unknown",""
4082.SR,"مرنة",7.88,stage4,0,16,-30.5,8.06,8.83,9.28,12.73,7.77,-38.1,,"Declining (0/10) · RS unknown",""
4083.SR,"تسهيل",37.94,stage4,0,12,-30.6,41.5,47.1,49.67,62.12,37.52,-38.9,,"Declining (0/10) · RS unknown",""
4084.SR,"دراية",22.54,stage4,0,50,-16.6,22.66,24.09,25.33,31.78,20.81,-29.1,,"Declining (0/10) · RS unknown",""
4130.SR,"درب السعودية",2.12,stage4,1,20,-39.3,2.12,2.16,2.3,3.69,1.87,-42.5,,"Declining (1/10) · RS unknown",""
4280.SR,"المملكة",12.72,stage2,9,98,50.9,12.2,9.86,9.34,15.94,7.03,-20.2,,"Strong Stage 2 (9/10) · RS unknown | Missing: RS≥70",""
8010.SR,"التعاونية",160.40,stage2,9,90,2.6,145.47,133.24,132.56,161.60,111.80,-0.7,NEAR HIGH,"Strong Stage 2 (9/10) · RS unknown | Missing: RS≥70",""
8012.SR,"جزيرة تكافل",11.80,stage1,5,55,-13.9,11.47,11.43,11.66,14.00,10.36,-15.7,,"Basing (5/10) · RS unknown",""
8020.SR,"ملاذ للتأمين",9.37,stage4,2,40,-31.5,9.02,9.23,9.93,14.00,8.14,-33.1,,"Declining (2/10) · RS unknown",""
8030.SR,"ميدغلف للتأمين",16.11,potential,7,81,-18.7,14.98,14.16,14.42,20.75,11.04,-22.4,,"Near Stage 2 (7/10) · RS unknown | Missing: 150>200, 200MA↑, RS≥70",""
8040.SR,"متكاملة",8.94,stage4,1,7,-43.8,8.89,9.8,10.68,17.00,8.20,-47.4,,"Declining (1/10) · RS unknown",""
8050.SR,"سلامة",8.16,stage4,1,21,-41.3,7.96,8.43,9.19,14.34,7.20,-43.1,,"Declining (1/10) · RS unknown",""
8060.SR,"ولاء",10.42,stage4,2,38,-36.9,10.18,10.28,10.73,17.68,8.73,-41.1,,"Declining (2/10) · RS unknown",""
8070.SR,"الدرع العربي",12.15,stage4,4,54,-25.5,11.79,11.42,11.84,16.58,9.45,-26.7,,"Declining (4/10) · RS unknown",""
8100.SR,"سايكو",10.27,stage4,2,50,-34.0,9.73,10.26,11.04,15.89,8.37,-35.4,,"Declining (2/10) · RS unknown",""
8120.SR,"إتحاد الخليج الأهلية",13.30,potential,8,85,-11.2,12.17,11.11,11.42,15.25,9.00,-12.8,,"Near Stage 2 (8/10) · RS unknown | Missing: 150>200, RS≥70",""
8150.SR,"أسيج",6.48,stage4,1,7,-48.2,6.22,6.88,7.79,12.98,5.65,-50.1,,"Declining (1/10) · RS unknown",""
8160.SR,"التأمين العربية",8.19,stage4,0,28,-31.8,8.32,8.71,9.21,12.62,7.96,-35.1,,"Declining (0/10) · RS unknown",""
8170.SR,"الاتحاد",6.33,stage4,1,3,-54.5,6.2,7.08,7.88,14.27,5.68,-55.6,,"Declining (1/10) · RS unknown",""
8180.SR,"الصقر للتأمين",12.04,potential,7,88,-13.5,11.19,10.25,10.7,15.10,8.56,-20.3,,"Near Stage 2 (7/10) · RS unknown | Missing: 150>200, 200MA↑, RS≥70",""
8190.SR,"المتحدة للتأمين",3.25,stage4,1,5,-56.1,3.11,3.32,3.65,7.61,2.67,-57.3,,"Declining (1/10) · RS unknown",""
8200.SR,"الإعادة السعودية",26.88,stage4,3,51,-22.7,26.53,26.5,27.79,36.62,21.10,-26.6,,"Declining (3/10) · RS unknown",""
8210.SR,"بوبا العربية",191.00,stage2,9,85,6.8,181.74,167.09,164.68,200.00,131.40,-4.5,,"Strong Stage 2 (9/10) · RS unknown | Missing: RS≥70",""
8230.SR,"تكافل الراجحي",119.00,potential,8,84,-4.8,111.75,96.08,99.75,132.80,67.50,-10.4,,"Near Stage 2 (8/10) · RS unknown | Missing: 150>200, RS≥70",""
8240.SR,"تشب",19.96,stage4,2,69,-28.0,19,19.72,22.25,33.20,15.70,-39.9,,"Declining (2/10) · RS unknown",""
8250.SR,"جي آي جي",31.86,potential,8,96,16.4,28.2,24.96,24.97,32.40,20.84,-1.7,NEAR HIGH,"Near Stage 2 (8/10) · RS unknown | Missing: 150>200, RS≥70",""
8260.SR,"الخليجية العامة",4.10,stage4,2,36,-32.5,3.88,3.93,4.15,6.40,3.51,-35.9,,"Declining (2/10) · RS unknown",""
8280.SR,"ليفا",13.20,potential,7,92,0.2,11.17,10.82,11.34,14.47,9.37,-8.8,,"Near Stage 2 (7/10) · RS unknown | Missing: 150>200, 50>200, RS≥70",""
8300.SR,"الوطنية",13.44,stage4,3,49,-25.3,13.15,12.99,13.44,18.32,11.37,-26.6,,"Declining (3/10) · RS unknown",""
8310.SR,"أمانة للتأمين",7.05,potential,7,73,-19.3,6.74,6.19,6.48,9.27,5.00,-23.9,,"Near Stage 2 (7/10) · RS unknown | Missing: 150>200, 200MA↑, RS≥70",""
8311.SR,"عناية",11.49,stage2,9,97,13.1,11.26,8.95,8.86,12.42,6.40,-7.5,,"Strong Stage 2 (9/10) · RS unknown | Missing: RS≥70",""
8313.SR,"رسن",158.10,stage2,9,98,81.8,148.32,135.35,128.11,159.60,77.80,-0.9,NEAR HIGH,"Strong Stage 2 (9/10) · RS unknown | Missing: RS≥70",""
7200.SR,"ام آي اس",213.80,stage2,9,98,57.7,190.14,173.97,167.14,215.80,125.20,-0.9,NEAR HIGH,"Strong Stage 2 (9/10) · RS unknown | Missing: RS≥70",""
7201.SR,"بحر العرب",3.30,stage4,0,6,-41.0,3.39,3.75,4.08,5.78,3.20,-42.9,,"Declining (0/10) · RS unknown",""
7202.SR,"سلوشنز",222.10,stage1,5,64,-16.5,220.55,214.64,222.31,272.00,170.10,-18.3,,"Basing (5/10) · RS unknown",""
7203.SR,"علم",725.50,stage1,5,80,-25.4,679.95,674.17,724.28,1025.00,504.50,-29.2,,"Basing (5/10) · RS unknown",""
7204.SR,"توبي",6.69,stage4,0,9,-41.9,6.8,7.24,7.88,11.85,6.21,-43.5,,"Declining (0/10) · RS unknown",""
7211.SR,"عزم",22.24,stage4,0,31,-26.9,22.99,23.83,24.2,33.88,21.12,-34.4,,"Declining (0/10) · RS unknown",""
7010.SR,"اس تي سي",44.66,potential,7,77,5.2,43.63,43.17,43.36,45.38,40.20,-1.6,NEAR HIGH,"Near Stage 2 (7/10) · RS unknown | Missing: 150>200, 30%>Low, RS≥70",""
7020.SR,"إتحاد إتصالات",62.55,stage4,3,61,4.5,63.78,65.67,65.53,71.60,54.90,-12.6,,"Declining (3/10) · RS unknown",""
7030.SR,"زين السعودية",10.83,stage4,3,63,1.2,11.06,11.05,11.08,12.10,10.12,-10.5,,"Declining (3/10) · RS unknown",""
7040.SR,"قو للإتصالات",95.70,stage1,6,73,-5.2,95.38,91.54,94.11,113.90,80.50,-16.0,,"Basing (6/10) · RS unknown | Missing: 150>200, 200MA↑, 30%>Low, RS≥70",""
2080.SR,"الغاز",73.95,stage4,2,45,-5.2,77.65,82.45,83.03,95.75,66.05,-22.8,,"Declining (2/10) · RS unknown",""
2081.SR,"الخريف",118.30,stage4,1,40,-16.5,121,122,127.4,157.20,108.00,-24.7,,"Declining (1/10) · RS unknown",""
2082.SR,"أكوا",201.40,stage1,5,72,-24.2,186.55,180.38,190.36,274.80,149.40,-26.7,,"Basing (5/10) · RS unknown",""
2083.SR,"مرافق",38.80,potential,8,87,-10.6,37.92,34.63,36.13,45.30,28.42,-14.3,,"Near Stage 2 (8/10) · RS unknown | Missing: 150>200, RS≥70",""
2084.SR,"مياهنا",15.20,stage4,0,13,-43.5,15.55,16.65,18.19,28.14,13.84,-46.0,,"Declining (0/10) · RS unknown",""
5110.SR,"السعودية للطاقة",17.99,stage2,9,92,20.4,17.05,15.45,15.36,17.99,13.00,0.0,NEW HIGH,"Strong Stage 2 (9/10) · RS unknown | Missing: RS≥70",""
4330.SR,"الرياض ريت",5.03,stage4,3,56,-8.0,5,5.03,5.08,5.82,4.70,-13.6,,"Declining (3/10) · RS unknown",""
4331.SR,"الجزيرة ريت",10.83,stage4,0,35,-23.2,11.02,11.33,11.82,14.50,9.92,-25.3,,"Declining (0/10) · RS unknown",""
4332.SR,"جدوى ريت الحرمين",5.02,stage4,4,67,-8.6,4.93,4.93,4.97,5.85,4.75,-14.2,,"Declining (4/10) · RS unknown",""
4333.SR,"تعليم ريت",10.76,potential,8,84,11.5,10.49,10.18,10.18,10.87,9.21,-1.0,NEAR HIGH,"Near Stage 2 (8/10) · RS unknown | Missing: 30%>Low, RS≥70",""
4334.SR,"المعذر ريت",8.98,stage4,3,62,-3.2,8.95,8.98,8.98,9.85,8.51,-8.8,,"Declining (3/10) · RS unknown",""
4335.SR,"مشاركة ريت",4.00,stage4,1,51,-6.3,4.05,4.15,4.18,4.53,3.95,-11.7,,"Declining (1/10) · RS unknown",""
4336.SR,"ملكية ريت",4.61,stage4,3,62,-4.0,4.61,4.59,4.64,4.95,4.30,-6.9,,"Declining (3/10) · RS unknown",""
4337.SR,"العزيزية ريت",5.13,potential,8,83,20.4,5.17,4.82,4.66,5.56,3.72,-7.7,,"Near Stage 2 (8/10) · RS unknown | Missing: P>50MA, RS≥70",""
4338.SR,"الأهلي ريت 1",6.44,stage4,4,53,-7.1,6.43,6.43,6.44,7.25,5.80,-11.2,,"Declining (4/10) · RS unknown",""
4339.SR,"دراية ريت",5.58,stage1,6,75,1.3,5.47,5.28,5.36,5.75,4.97,-3.0,,"Basing (6/10) · RS unknown | Missing: 150>200, 200MA↑, 30%>Low, RS≥70",""
4340.SR,"الراجحي ريت",8.19,stage1,5,67,-1.4,8.25,8.1,8.14,8.42,7.70,-2.7,,"Basing (5/10) · RS unknown",""
4342.SR,"جدوى ريت السعودية",11.14,stage1,6,78,8.2,11.22,11.15,11.12,11.70,9.90,-4.8,,"Basing (6/10) · RS unknown | Missing: P>150MA, P>50MA, 30%>Low, RS≥70",""
4344.SR,"سدكو كابيتال ريت",7.91,potential,8,87,13.2,7.68,7.19,7.14,7.95,6.14,-0.5,NEAR HIGH,"Near Stage 2 (8/10) · RS unknown | Missing: 30%>Low, RS≥70",""
4345.SR,"الإنماء ريت للتجزئة",4.82,potential,8,74,-0.6,4.76,4.63,4.6,4.97,4.32,-3.0,,"Near Stage 2 (8/10) · RS unknown | Missing: 30%>Low, RS≥70",""
4346.SR,"ميفك ريت",3.40,stage4,1,46,-9.8,3.45,3.53,3.56,3.85,3.34,-11.7,,"Declining (1/10) · RS unknown",""
4347.SR,"بنيان ريت",10.10,potential,8,83,9.4,9.81,9.52,9.46,10.22,8.88,-1.2,NEAR HIGH,"Near Stage 2 (8/10) · RS unknown | Missing: 30%>Low, RS≥70",""
4348.SR,"الخبير ريت",5.74,stage1,6,70,0.3,5.75,5.69,5.7,5.90,5.50,-2.7,,"Basing (6/10) · RS unknown | Missing: 150>200, P>50MA, 30%>Low, RS≥70",""
4349.SR,"الإنماء ريت الفندقي",8.28,potential,7,71,-1.4,8.22,8.13,8.14,8.47,7.90,-2.2,,"Near Stage 2 (7/10) · RS unknown | Missing: 150>200, 30%>Low, RS≥70",""
4350.SR,"الإستثمار ريت",7.06,stage4,0,43,-15.3,7.15,7.3,7.46,9.87,6.83,-28.5,,"Declining (0/10) · RS unknown",""
4020.SR,"العقارية",16.15,potential,7,69,-15.4,15.63,14.2,14.23,21.07,12.30,-23.4,,"Near Stage 2 (7/10) · RS unknown | Missing: 150>200, 200MA↑, RS≥70",""
4090.SR,"طيبة",19.53,stage1,6,69,-9.7,19.94,18.97,19.31,22.66,15.84,-13.8,,"Basing (6/10) · RS unknown | Missing: 150>200, P>50MA, 30%>Low, RS≥70",""
4100.SR,"مكة",87.55,potential,7,65,-3.2,85.4,84.15,84.77,94.65,67.95,-7.5,,"Near Stage 2 (7/10) · RS unknown | Missing: 150>200, 30%>Low, RS≥70",""
4150.SR,"التعمير",17.99,stage4,0,4,-46.9,18.22,19.67,21.86,35.92,17.02,-49.9,,"Declining (0/10) · RS unknown",""
4220.SR,"إعمار",10.45,stage4,3,46,-24.8,10.64,10.16,10.74,14.76,7.96,-29.2,,"Declining (3/10) · RS unknown",""
4230.SR,"البحر الأحمر",22.08,stage4,0,8,-53.0,23.67,25.73,29.58,49.94,19.30,-55.8,,"Declining (0/10) · RS unknown",""
4250.SR,"جبل عمر",14.73,stage4,0,22,-26.4,14.97,15.3,15.79,21.25,13.88,-30.7,,"Declining (0/10) · RS unknown",""
4300.SR,"دار الأركان",17.58,stage4,3,54,-8.9,17.58,17.61,17.59,20.97,14.58,-16.2,,"Declining (3/10) · RS unknown",""
4310.SR,"مدينة المعرفة",11.72,stage4,1,57,-10.7,11.73,11.89,11.98,14.50,11.03,-19.2,,"Declining (1/10) · RS unknown",""
4320.SR,"الأندلس",14.52,stage4,0,14,-31.8,14.74,16.03,16.85,22.74,13.85,-36.1,,"Declining (0/10) · RS unknown",""
4321.SR,"سينومي سنترز",17.15,stage4,0,50,-11.8,17.16,17.98,18.83,23.25,15.85,-26.2,,"Declining (0/10) · RS unknown",""
4322.SR,"رتال",12.08,stage4,3,30,-21.1,12.9,12.84,12.63,16.43,10.57,-26.5,,"Declining (3/10) · RS unknown",""
4323.SR,"سمو",29.42,stage4,1,36,-28.4,29.29,30.1,32.1,43.70,24.22,-32.7,,"Declining (1/10) · RS unknown",""
4324.SR,"بنان",3.13,stage4,0,11,-35.2,3.23,3.49,3.71,5.32,3.07,-41.2,,"Declining (0/10) · RS unknown",""
4325.SR,"مسار",16.82,stage4,1,29,-32.8,15.88,16.83,18.41,26.98,14.54,-37.7,,"Declining (1/10) · RS unknown",""
4326.SR,"الماجدية",7.38,stage4,0,4,0.0,7.6,8.75,9.4,14.46,7.22,-49.0,,"Declining (0/10) · RS unknown",""
4327.SR,"الرمز",59.45,stage4,2,81,0.0,56.55,,,69.75,52.40,-14.8,,"Declining (2/10) · RS unknown",""
4165.SR,"الماجد للعود",140.50,stage1,5,48,-6.6,139.75,145.66,142.28,172.30,106.40,-18.5,,"Basing (5/10) · RS unknown",""
