Ticker,Company,Price,Stage,Score,RS,12m%,50MA,150MA,200MA,52W High,52W Low,% from High,New 52W High,Notes,AI Notes
1080.SR,"العربي",20.58,stage4,1,62,-5.8,21.14,21.33,21.74,26.26,19.60,-21.6,,"Weak / declining (1/10)",""
1120.SR,"الراجحي",64.30,stage1,3,63,1.9,66.24,67.93,67.73,73.40,60.10,-12.4,,"Weak / declining (3/10)",""
1140.SR,"البلاد",24.06,stage4,1,52,-7.6,24.44,25.35,25.82,30.16,23.72,-20.2,,"Weak / declining (1/10)",""
1150.SR,"الإنماء",24.00,potential,8,78,11.2,24.33,23.56,22.91,25.53,19.95,-6.0,,"Strong Stage 2 (8/10) | Missing: Price > 50MA, 25%+ above 52W low",""
1180.SR,"الأهلي",37.80,stage1,3,62,1.3,39.25,40.51,39.9,45.24,33.30,-16.4,,"Weak / declining (3/10)",""
1111.SR,"مجموعة تداول",126.10,stage4,0,32,-24.4,134.8,141.03,150.55,215.00,126.00,-41.3,,"Weak / declining (0/10)",""
1182.SR,"أملاك",8.60,stage4,0,20,-26.8,9.16,10.16,10.69,13.90,8.41,-38.1,,"Weak / declining (0/10)",""
1183.SR,"سهل",14.98,stage4,0,37,-32.1,15.22,15.42,16.52,24.90,13.30,-39.8,,"Weak / declining (0/10)",""
2120.SR,"متطورة",16.61,stage1,4,18,-36.1,16.78,16.61,17.56,27.96,13.50,-40.6,,"Basing (4/10)",""
4081.SR,"النايفات",9.63,stage4,0,38,-25.1,9.85,10.64,11.18,13.73,9.58,-29.9,,"Weak / declining (0/10)",""
4082.SR,"مرنة",7.79,stage4,0,14,-32.2,7.84,8.59,9.03,12.54,7.36,-37.9,,"Weak / declining (0/10)",""
4083.SR,"تسهيل",30.10,stage4,0,3,-46.6,37.14,44.65,47.7,62.12,30.04,-51.5,,"Weak / declining (0/10)",""
4084.SR,"دراية",22.10,stage4,0,52,-14.8,22.48,23.45,24.69,31.78,20.81,-30.5,,"Weak / declining (0/10)",""
4130.SR,"درب السعودية",2.18,stage1,2,27,-32.2,2.16,2.16,2.25,3.40,1.87,-35.9,,"Weak / declining (2/10)",""
4280.SR,"المملكة",11.82,potential,8,95,43.5,12.42,10.18,9.61,15.94,7.03,-25.8,,"Strong Stage 2 (8/10) | Missing: Price > 50MA, Within 25% of 52W high",""
8010.SR,"التعاونية",135.40,potential,8,73,-0.3,144.87,134.54,132.5,161.60,111.80,-16.2,,"Strong Stage 2 (8/10) | Missing: Price > 50MA, 25%+ above 52W low",""
8012.SR,"جزيرة تكافل",12.28,potential,7,70,-3.9,11.8,11.53,11.63,13.36,10.36,-8.1,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, 25%+ above 52W low",""
8020.SR,"ملاذ للتأمين",10.70,potential,6,68,-18.7,9.5,9.33,9.74,13.69,8.14,-21.8,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, 50MA > 200MA, RS Rating ≥ 70 (68)",""
8030.SR,"ميدغلف للتأمين",15.66,stage2,8,66,-11.8,15.51,14.49,14.37,19.30,11.04,-18.9,,"Strong Stage 2 (8/10) | Missing: 200MA trending up, RS Rating ≥ 70 (66)",""
8040.SR,"متكاملة",13.28,potential,7,94,-6.0,10.24,9.97,10.65,16.80,8.20,-21.0,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, 50MA > 200MA",""
8050.SR,"سلامة",9.07,stage1,5,52,-29.8,8.49,8.45,9,14.34,7.20,-36.8,,"Basing (5/10)",""
8060.SR,"ولاء",10.36,stage1,3,40,-28.1,10.27,10.18,10.61,15.55,8.73,-33.4,,"Weak / declining (3/10)",""
8070.SR,"الدرع العربي",12.11,potential,7,49,-19.9,12.05,11.49,11.72,16.20,9.45,-25.2,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, RS Rating ≥ 70 (49)",""
8100.SR,"سايكو",10.70,stage1,5,63,-25.3,10.21,10.14,10.82,15.37,8.37,-30.4,,"Basing (5/10)",""
8120.SR,"إتحاد الخليج الأهلية",14.57,stage2,9,93,3.5,13.15,11.44,11.49,15.14,9.00,-3.8,,"Textbook Stage 2 (9/10) | Missing: 150MA > 200MA",""
8150.SR,"أسيج",7.20,stage1,3,44,-30.7,6.56,6.76,7.52,12.36,5.65,-41.7,,"Weak / declining (3/10)",""
8160.SR,"التأمين العربية",8.41,stage1,1,38,-25.0,8.4,8.58,9.03,12.16,7.96,-30.8,,"Weak / declining (1/10)",""
8170.SR,"الاتحاد",7.68,stage3,4,48,-38.5,6.56,6.98,7.6,13.24,5.68,-42.0,,"Basing (4/10)",""
8180.SR,"الصقر للتأمين",11.21,potential,7,71,-11.8,11.46,10.39,10.59,15.00,8.56,-25.3,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, Price > 50MA",""
8190.SR,"المتحدة للتأمين",3.26,stage1,1,10,-51.5,3.22,3.29,3.51,7.33,2.67,-55.5,,"Weak / declining (1/10)",""
8200.SR,"الإعادة السعودية",27.00,stage1,3,52,-13.8,26.29,26.39,27.21,36.62,21.10,-26.3,,"Weak / declining (3/10)",""
8210.SR,"بوبا العربية",158.20,stage1,5,58,-2.3,174.6,168.26,164.43,200.00,131.40,-20.9,,"Basing (5/10)",""
8230.SR,"تكافل الراجحي",49.70,potential,6,54,-13.7,54.18,48.8,49.07,62.30,33.75,-20.2,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, Price > 50MA, RS Rating ≥ 70 (54)",""
8240.SR,"تشب",18.20,stage4,0,40,-26.5,18.95,19.29,21.4,33.20,15.70,-45.2,,"Weak / declining (0/10)",""
8250.SR,"جي آي جي",31.24,stage2,10,94,19.9,29.74,25.8,25.32,32.86,20.84,-4.9,,"Textbook Stage 2 (10/10)",""
8260.SR,"الخليجية العامة",3.90,stage1,3,36,-25.1,3.9,3.89,4.06,5.62,3.51,-30.6,,"Weak / declining (3/10)",""
8280.SR,"ليفا",15.44,stage2,9,96,21.9,12.35,11.12,11.4,16.40,9.37,-5.9,,"Textbook Stage 2 (9/10) | Missing: 150MA > 200MA",""
8300.SR,"الوطنية",13.07,stage1,4,38,-19.9,12.99,12.99,13.22,17.48,11.37,-25.2,,"Basing (4/10)",""
8310.SR,"أمانة للتأمين",7.21,potential,8,85,-5.3,7.13,6.35,6.46,8.80,5.00,-18.1,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 200MA trending up",""
8311.SR,"عناية",8.60,stage1,5,63,-4.6,10.94,9.18,8.88,12.42,6.40,-30.8,,"Basing (5/10)",""
8313.SR,"رسن",136.60,potential,8,93,56.5,148.53,137.33,130.89,159.60,82.20,-14.4,,"Strong Stage 2 (8/10) | Missing: Price > 150MA, Price > 50MA",""
7200.SR,"ام آي اس",231.60,stage2,10,97,79.5,208.83,182.4,174.57,238.60,126.70,-2.9,,"Textbook Stage 2 (10/10)",""
7201.SR,"بحر العرب",3.38,stage1,1,11,-37.2,3.36,3.67,3.94,5.78,3.20,-41.5,,"Weak / declining (1/10)",""
7202.SR,"سلوشنز",203.00,stage4,1,36,-19.4,212.26,211.61,217.92,271.60,170.10,-25.3,,"Weak / declining (1/10)",""
7203.SR,"علم",641.00,stage4,2,44,-29.8,685.3,660.02,704.75,972.00,504.50,-34.1,,"Weak / declining (2/10)",""
7204.SR,"توبي",6.24,stage4,0,7,-42.3,6.55,7.02,7.54,11.39,6.21,-45.2,,"Weak / declining (0/10)",""
7211.SR,"عزم",21.37,stage4,0,14,-31.0,22.02,23.35,23.71,30.70,20.16,-30.4,,"Weak / declining (0/10)",""
7010.SR,"اس تي سي",43.30,potential,7,75,2.5,43.68,43.23,43.28,45.38,40.20,-4.6,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, Price > 50MA, 25%+ above 52W low",""
7020.SR,"إتحاد إتصالات",60.75,stage4,2,70,1.7,62.27,65.11,65.14,71.60,54.90,-15.2,,"Weak / declining (2/10)",""
7030.SR,"زين السعودية",10.19,stage4,2,55,-1.7,10.64,11.01,10.99,12.10,10.10,-15.8,,"Weak / declining (2/10)",""
7040.SR,"قو للإتصالات",86.60,stage4,2,52,-13.9,92.17,91.09,92.52,113.90,80.50,-24.0,,"Weak / declining (2/10)",""
2080.SR,"الغاز",69.05,stage4,0,40,-9.5,74.29,80.86,81.91,95.75,66.05,-27.9,,"Weak / declining (0/10)",""
2081.SR,"الخريف",109.50,stage4,0,38,-17.6,116.61,119.63,125.11,157.20,108.00,-30.3,,"Weak / declining (0/10)",""
2082.SR,"أكوا",186.00,stage1,4,56,-15.9,190.32,180,188.55,252.60,149.40,-26.4,,"Basing (4/10)",""
2083.SR,"مرافق",37.08,potential,7,72,-8.4,38.29,34.53,35.9,45.30,28.42,-18.1,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, Price > 50MA",""
2084.SR,"مياهنا",14.10,stage4,0,5,-48.0,15.14,16.18,17.44,28.14,13.84,-49.9,,"Weak / declining (0/10)",""
5110.SR,"السعودية للطاقة",17.62,stage2,10,88,18.0,17.22,15.82,15.55,18.48,13.00,-4.7,,"Textbook Stage 2 (10/10)",""
4330.SR,"الرياض ريت",4.94,stage4,1,58,-7.8,4.99,5.02,5.05,5.52,4.70,-10.5,,"Weak / declining (1/10)",""
4331.SR,"الجزيرة ريت",11.25,stage1,3,48,-17.2,11.06,11.27,11.65,14.26,9.92,-21.1,,"Weak / declining (3/10)",""
4332.SR,"جدوى ريت الحرمين",4.98,stage4,2,56,-9.3,4.94,4.93,4.95,5.85,4.75,-14.9,,"Weak / declining (2/10)",""
4333.SR,"تعليم ريت",10.68,stage2,9,84,11.3,10.66,10.25,10.24,10.93,9.32,-2.3,,"Textbook Stage 2 (9/10) | Missing: 25%+ above 52W low",""
4334.SR,"المعذر ريت",9.04,potential,6,69,-3.7,8.99,8.99,8.99,9.85,8.51,-8.2,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, 25%+ above 52W low, RS Rating ≥ 70 (69)",""
4335.SR,"مشاركة ريت",3.76,stage4,1,43,-13.3,3.94,4.11,4.13,4.53,3.61,-17.0,,"Weak / declining (1/10)",""
4336.SR,"ملكية ريت",4.61,stage1,3,65,-5.6,4.61,4.59,4.62,4.93,4.30,-6.5,,"Weak / declining (3/10)",""
4337.SR,"العزيزية ريت",5.07,stage2,9,85,26.4,5.14,4.92,4.73,5.56,3.72,-8.8,,"Textbook Stage 2 (9/10) | Missing: Price > 50MA",""
4338.SR,"الأهلي ريت 1",6.43,stage3,4,58,-7.7,6.43,6.44,6.43,7.04,5.80,-8.7,,"Basing (4/10)",""
4339.SR,"دراية ريت",5.43,stage1,6,74,-0.6,5.5,5.29,5.35,5.75,4.97,-5.6,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, Price > 50MA, 25%+ above 52W low",""
4340.SR,"الراجحي ريت",8.22,stage1,5,69,-1.8,8.23,8.12,8.14,8.42,7.70,-2.4,,"Basing (5/10)",""
4342.SR,"جدوى ريت السعودية",10.46,stage1,3,66,1.6,11.03,11.12,11.08,11.70,10.10,-10.6,,"Weak / declining (3/10)",""
4344.SR,"سدكو كابيتال ريت",8.00,stage2,10,85,14.5,7.86,7.35,7.21,8.15,6.14,-1.8,NEAR HIGH,"Textbook Stage 2 (10/10)",""
4345.SR,"الإنماء ريت للتجزئة",4.80,potential,8,80,6.0,4.85,4.68,4.62,5.01,4.32,-4.2,,"Strong Stage 2 (8/10) | Missing: Price > 50MA, 25%+ above 52W low",""
4346.SR,"ميفك ريت",3.35,stage4,1,50,-9.9,3.41,3.52,3.53,3.83,3.34,-12.5,,"Weak / declining (1/10)",""
4347.SR,"بنيان ريت",10.06,stage2,9,84,8.5,9.96,9.61,9.51,10.24,9.00,-1.8,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: 25%+ above 52W low",""
4348.SR,"الخبير ريت",5.70,potential,6,68,-0.7,5.73,5.7,5.69,5.90,5.50,-3.4,,"Near Stage 2 (6/10) | Missing: 200MA trending up, Price > 50MA, 25%+ above 52W low, RS Rating ≥ 70 (68)",""
4349.SR,"الإنماء ريت الفندقي",8.12,stage1,4,67,-1.3,8.23,8.13,8.14,8.45,7.90,-3.9,,"Basing (4/10)",""
4350.SR,"الإستثمار ريت",6.99,stage4,0,25,-15.9,7.01,7.27,7.36,9.34,6.79,-25.2,,"Weak / declining (0/10)",""
4020.SR,"العقارية",18.03,stage2,9,84,-9.0,16.14,14.47,14.28,19.80,12.30,-8.9,,"Textbook Stage 2 (9/10) | Missing: 200MA trending up",""
4090.SR,"طيبة",18.49,stage1,3,40,-13.6,19.38,19.07,19.08,22.66,15.84,-18.4,,"Weak / declining (3/10)",""
4100.SR,"مكة",85.30,potential,6,69,2.8,86.65,84.28,84.62,94.60,67.95,-9.8,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, Price > 50MA, 25%+ above 52W low, RS Rating ≥ 70 (69)",""
4150.SR,"التعمير",18.82,stage1,1,13,-41.4,18.28,19.11,21.04,34.48,17.02,-45.4,,"Weak / declining (1/10)",""
4220.SR,"إعمار",9.68,stage4,1,24,-26.5,10.17,10.01,10.45,14.10,7.96,-31.3,,"Weak / declining (1/10)",""
4230.SR,"البحر الأحمر",27.20,stage1,3,42,-34.4,24.15,24.88,28.28,48.98,19.30,-44.5,,"Weak / declining (3/10)",""
4250.SR,"جبل عمر",15.80,stage3,4,42,-22.2,15.04,15.33,15.53,20.29,13.88,-22.1,,"Basing (4/10)",""
4300.SR,"دار الأركان",18.89,potential,8,71,-4.7,17.8,17.91,17.55,20.97,14.58,-9.9,,"Strong Stage 2 (8/10) | Missing: 200MA trending up, 50MA > 150MA",""
4310.SR,"مدينة المعرفة",12.18,potential,6,65,-4.4,12.06,11.97,11.99,13.50,11.03,-9.8,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, 25%+ above 52W low, RS Rating ≥ 70 (65)",""
4320.SR,"الأندلس",13.60,stage4,0,15,-31.9,14.44,15.61,16.4,21.40,13.53,-36.4,,"Weak / declining (0/10)",""
4321.SR,"سينومي سنترز",16.66,stage4,0,30,-22.5,17,17.73,18.42,23.25,15.85,-28.3,,"Weak / declining (0/10)",""
4322.SR,"رتال",11.24,stage4,1,14,-27.1,12,12.78,12.59,15.84,10.57,-29.0,,"Weak / declining (1/10)",""
4323.SR,"سمو",27.34,stage4,0,14,-34.4,28.44,29.4,31.2,42.26,24.22,-35.3,,"Weak / declining (0/10)",""
4324.SR,"بنان",3.16,stage4,0,15,-31.8,3.14,3.42,3.6,5.32,3.00,-40.6,,"Weak / declining (0/10)",""
4325.SR,"مسار",17.52,stage1,2,36,-26.2,16.48,16.79,17.95,25.16,14.54,-30.4,,"Weak / declining (2/10)",""
4326.SR,"الماجدية",7.05,stage4,0,0,0.0,7.32,8.4,9,14.46,6.99,-51.2,,"Weak / declining (0/10)",""
4327.SR,"الرمز",51.80,stage1,1,0,0.0,56.1,56.78,,69.75,51.70,-25.7,,"Weak / declining (1/10)",""
4165.SR,"الماجد للعود",124.70,stage4,2,38,-4.4,133.99,145.18,142.61,172.30,106.40,-27.6,,"Weak / declining (2/10)",""
