Ticker,Company,Price,Stage,Score,RS,12m%,50MA,150MA,200MA,52W High,52W Low,% from High,New 52W High,Notes,AI Notes
1060.SR,"الأول",32.38,stage1,3,51,-1.5,33.6,34.19,33.61,37.92,30.28,-14.6,,"Weak / declining (3/10)",""
1080.SR,"العربي",20.89,stage4,1,64,0.0,21.17,21.35,21.86,26.26,19.97,-20.4,,"Weak / declining (1/10)",""
1120.SR,"الراجحي",66.00,stage1,3,65,4.8,66.69,67.96,67.92,73.40,61.97,-10.1,,"Weak / declining (3/10)",""
1140.SR,"البلاد",24.02,stage4,1,42,-7.3,24.5,25.37,25.94,30.16,24.02,-20.4,,"Weak / declining (1/10)",""
1150.SR,"الإنماء",24.20,potential,8,77,12.7,24.3,23.43,22.86,25.53,20.18,-5.2,,"Strong Stage 2 (8/10) | Missing: Price > 50MA, 25%+ above 52W low",""
1180.SR,"الأهلي",38.96,stage1,3,64,7.5,39.58,40.51,39.93,45.24,33.92,-13.9,,"Weak / declining (3/10)",""
1111.SR,"مجموعة تداول",132.80,stage4,0,36,-20.8,135.81,141.84,152.57,215.00,131.60,-38.2,,"Weak / declining (0/10)",""
1182.SR,"أملاك",8.98,stage4,0,21,-22.4,9.42,10.28,10.81,13.90,8.87,-35.4,,"Weak / declining (0/10)",""
1183.SR,"سهل",15.03,stage4,0,37,-30.7,15.26,15.5,16.67,24.90,13.94,-39.6,,"Weak / declining (0/10)",""
2120.SR,"متطورة",17.28,stage1,3,22,-35.7,16.77,16.64,17.76,28.60,14.83,-39.6,,"Weak / declining (3/10)",""
4081.SR,"النايفات",9.95,stage1,1,31,-22.1,9.9,10.73,11.27,14.18,9.75,-29.8,,"Weak / declining (1/10)",""
4082.SR,"مرنة",7.59,stage4,0,9,-32.6,7.87,8.65,9.1,12.73,7.39,-40.4,,"Weak / declining (0/10)",""
4083.SR,"تسهيل",34.40,stage4,0,4,-40.4,39.05,45.61,48.53,62.12,34.40,-44.6,,"Weak / declining (0/10)",""
4084.SR,"دراية",21.98,stage4,0,52,-16.0,22.51,23.61,24.88,31.78,21.26,-30.8,,"Weak / declining (0/10)",""
4130.SR,"درب السعودية",2.34,stage3,3,43,-30.1,2.15,2.16,2.27,3.63,1.89,-35.5,,"Weak / declining (3/10)",""
4280.SR,"المملكة",11.66,potential,8,96,41.3,12.31,10.07,9.51,15.94,7.06,-26.9,,"Strong Stage 2 (8/10) | Missing: Price > 50MA, Within 25% of 52W high",""
8010.SR,"التعاونية",144.50,stage2,9,80,1.0,146.55,134.31,132.75,161.60,113.70,-10.6,,"Textbook Stage 2 (9/10) | Missing: Price > 50MA",""
8012.SR,"جزيرة تكافل",13.09,potential,7,79,0.5,11.78,11.53,11.66,14.00,10.84,-6.5,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, 25%+ above 52W low",""
8020.SR,"ملاذ للتأمين",10.39,stage1,4,60,-20.3,9.32,9.27,9.8,13.87,8.53,-25.1,,"Basing (4/10)",""
8030.SR,"ميدغلف للتأمين",16.49,potential,8,76,-11.1,15.49,14.4,14.4,20.75,11.07,-20.5,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 200MA trending up",""
8040.SR,"متكاملة",12.90,stage3,6,92,-17.0,9.77,9.9,10.65,17.00,8.56,-24.1,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, 50MA > 150MA, 50MA > 200MA",""
8050.SR,"سلامة",9.87,stage3,4,67,-23.5,8.41,8.46,9.08,14.34,7.56,-31.2,,"Basing (4/10)",""
8060.SR,"ولاء",10.55,stage1,3,37,-28.2,10.28,10.21,10.66,16.74,8.94,-37.0,,"Weak / declining (3/10)",""
8070.SR,"الدرع العربي",12.35,potential,6,58,-21.8,11.97,11.47,11.76,16.40,10.50,-24.7,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, 25%+ above 52W low, RS Rating ≥ 70 (58)",""
8100.SR,"سايكو",11.00,stage3,4,68,-25.9,10.15,10.18,10.9,15.75,8.43,-30.2,,"Basing (4/10)",""
8120.SR,"إتحاد الخليج الأهلية",14.38,stage2,9,91,-3.0,12.79,11.31,11.46,15.25,9.49,-5.7,,"Textbook Stage 2 (9/10) | Missing: 150MA > 200MA",""
8150.SR,"أسيج",7.44,stage1,3,37,-33.8,6.43,6.79,7.62,12.79,5.79,-41.8,,"Weak / declining (3/10)",""
8160.SR,"التأمين العربية",8.82,stage1,2,43,-21.9,8.42,8.64,9.1,12.18,8.03,-27.6,,"Weak / declining (2/10)",""
8170.SR,"الاتحاد",7.03,stage1,2,12,-45.3,6.36,6.98,7.68,14.04,5.83,-49.9,,"Weak / declining (2/10)",""
8180.SR,"الصقر للتأمين",12.01,potential,8,71,-9.3,11.49,10.35,10.64,15.10,8.90,-20.5,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 200MA trending up",""
8190.SR,"المتحدة للتأمين",3.44,stage1,2,11,-50.9,3.21,3.31,3.56,7.61,2.82,-54.8,,"Weak / declining (2/10)",""
8200.SR,"الإعادة السعودية",26.62,stage1,3,40,-16.7,26.43,26.42,27.44,36.62,22.45,-27.3,,"Weak / declining (3/10)",""
8210.SR,"بوبا العربية",168.90,stage2,8,66,2.0,177.59,167.96,164.65,200.00,135.00,-15.5,,"Strong Stage 2 (8/10) | Missing: Price > 50MA, RS Rating ≥ 70 (66)",""
8230.SR,"تكافل الراجحي",52.40,potential,6,61,-13.8,54.53,48.47,49.31,63.10,35.42,-17.0,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, Price > 50MA, RS Rating ≥ 70 (61)",""
8240.SR,"تشب",19.85,stage1,2,46,-22.5,19.13,19.43,21.71,33.20,16.17,-40.2,,"Weak / declining (2/10)",""
8250.SR,"جي آي جي",31.70,stage2,10,95,23.6,29.64,25.58,25.25,32.86,21.00,-3.5,,"Textbook Stage 2 (10/10)",""
8260.SR,"الخليجية العامة",4.07,stage1,2,29,-24.6,3.89,3.9,4.09,6.35,3.66,-35.9,,"Weak / declining (2/10)",""
8280.SR,"ليفا",13.96,potential,8,94,3.3,11.75,10.94,11.34,14.47,9.54,-3.5,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 200MA trending up",""
8300.SR,"الوطنية",13.73,stage1,5,50,-18.0,13.08,13.02,13.31,18.12,11.90,-24.2,,"Basing (5/10)",""
8310.SR,"أمانة للتأمين",8.25,potential,8,93,1.5,7.13,6.32,6.49,8.80,5.30,-6.3,,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 200MA trending up",""
8311.SR,"عناية",11.17,stage2,9,93,16.2,11.41,9.19,8.94,12.42,6.66,-10.1,,"Textbook Stage 2 (9/10) | Missing: Price > 50MA",""
8313.SR,"رسن",148.00,stage2,9,96,71.2,149.97,137.03,130.22,159.60,86.45,-7.3,,"Textbook Stage 2 (9/10) | Missing: Price > 50MA",""
7200.SR,"ام آي اس",235.00,stage2,10,99,77.5,204.34,179.72,172.34,235.70,129.80,-0.3,NEAR HIGH,"Textbook Stage 2 (10/10)",""
7201.SR,"بحر العرب",3.59,stage1,1,14,-35.8,3.39,3.7,3.99,5.78,3.25,-37.9,,"Weak / declining (1/10)",""
7202.SR,"سلوشنز",202.70,stage4,1,39,-19.4,214.74,212.37,219.21,271.60,175.00,-25.4,,"Weak / declining (1/10)",""
7203.SR,"علم",678.00,stage1,3,68,-25.3,692.5,664.82,712.4,985.00,518.50,-31.2,,"Weak / declining (3/10)",""
7204.SR,"توبي",6.57,stage4,0,9,-40.1,6.68,7.09,7.66,11.85,6.39,-44.6,,"Weak / declining (0/10)",""
7211.SR,"عزم",21.36,stage4,0,21,-29.4,22.35,23.51,23.87,30.96,21.36,-31.0,,"Weak / declining (0/10)",""
7010.SR,"اس تي سي",43.28,stage1,6,72,4.3,43.61,43.18,43.29,45.38,41.48,-4.6,,"Near Stage 2 (6/10) | Missing: Price > 200MA, 150MA > 200MA, Price > 50MA, 25%+ above 52W low",""
7020.SR,"إتحاد إتصالات",62.25,stage4,2,64,9.6,62.78,65.28,65.26,71.60,56.80,-13.1,,"Weak / declining (2/10)",""
7030.SR,"زين السعودية",10.24,stage4,1,53,-1.0,10.74,11.02,11.03,12.10,10.24,-15.4,,"Weak / declining (1/10)",""
7040.SR,"قو للإتصالات",89.40,stage1,3,48,-5.9,93.55,91.21,93.02,113.90,82.60,-21.5,,"Weak / declining (3/10)",""
2080.SR,"الغاز",72.20,stage4,1,36,-7.8,75.52,81.65,82.42,95.75,68.65,-24.6,,"Weak / declining (1/10)",""
2081.SR,"الخريف",113.70,stage4,0,40,-15.2,118.12,120.45,125.97,157.20,111.90,-27.7,,"Weak / declining (0/10)",""
2082.SR,"أكوا",194.30,stage1,5,68,-17.9,190.58,180.12,189.32,274.80,156.60,-29.3,,"Basing (5/10)",""
2083.SR,"مرافق",37.96,potential,7,81,-7.2,38.38,34.54,36.03,45.30,28.90,-16.2,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, Price > 50MA",""
2084.SR,"مياهنا",15.11,stage4,0,5,-41.0,15.32,16.36,17.71,28.14,14.55,-46.3,,"Weak / declining (0/10)",""
5110.SR,"السعودية للطاقة",17.96,stage2,10,89,22.3,17.12,15.7,15.49,18.48,13.20,-2.8,,"Textbook Stage 2 (10/10)",""
4330.SR,"الرياض ريت",5.04,stage1,3,64,-5.3,5.01,5.02,5.06,5.82,4.92,-13.4,,"Weak / declining (3/10)",""
4331.SR,"الجزيرة ريت",11.54,stage1,3,47,-15.0,11.08,11.3,11.71,14.50,10.78,-20.4,,"Weak / declining (3/10)",""
4332.SR,"جدوى ريت الحرمين",4.99,stage1,5,62,-10.1,4.94,4.93,4.96,5.85,4.79,-14.7,,"Basing (5/10)",""
4333.SR,"تعليم ريت",10.72,stage2,9,83,10.5,10.61,10.23,10.22,10.93,9.59,-1.9,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: 25%+ above 52W low",""
4334.SR,"المعذر ريت",9.03,stage3,4,67,-3.0,8.98,8.98,8.99,9.85,8.80,-8.3,,"Basing (4/10)",""
4335.SR,"مشاركة ريت",3.92,stage4,1,52,-7.5,4,4.13,4.16,4.53,3.92,-13.5,,"Weak / declining (1/10)",""
4336.SR,"ملكية ريت",4.63,stage1,5,60,-4.1,4.61,4.59,4.63,4.95,4.41,-6.5,,"Basing (5/10)",""
4337.SR,"العزيزية ريت",5.20,stage2,10,89,19.3,5.16,4.89,4.71,5.56,3.99,-6.5,,"Textbook Stage 2 (10/10)",""
4338.SR,"الأهلي ريت 1",6.40,stage4,2,51,-7.9,6.42,6.44,6.43,7.25,6.11,-11.7,,"Weak / declining (2/10)",""
4339.SR,"دراية ريت",5.59,potential,7,78,1.6,5.52,5.3,5.36,5.75,5.02,-2.8,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 200MA trending up, 25%+ above 52W low",""
4340.SR,"الراجحي ريت",8.22,potential,6,66,-1.0,8.24,8.11,8.14,8.42,7.81,-2.4,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, Price > 50MA, 25%+ above 52W low, RS Rating ≥ 70 (66)",""
4342.SR,"جدوى ريت السعودية",10.85,stage1,5,72,6.9,11.13,11.14,11.11,11.70,10.15,-7.3,,"Basing (5/10)",""
4344.SR,"سدكو كابيتال ريت",7.93,stage2,10,87,10.3,7.78,7.29,7.18,8.10,6.27,-2.1,,"Textbook Stage 2 (10/10)",""
4345.SR,"الإنماء ريت للتجزئة",4.95,stage2,9,84,10.5,4.85,4.67,4.62,4.99,4.34,-0.8,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: 25%+ above 52W low",""
4346.SR,"ميفك ريت",3.40,stage4,1,48,-8.4,3.43,3.52,3.54,3.85,3.37,-11.7,,"Weak / declining (1/10)",""
4347.SR,"بنيان ريت",10.04,stage2,9,79,10.8,9.91,9.58,9.49,10.22,9.06,-1.8,NEAR HIGH,"Textbook Stage 2 (9/10) | Missing: 25%+ above 52W low",""
4348.SR,"الخبير ريت",5.70,potential,6,65,-0.9,5.73,5.69,5.7,5.90,5.56,-3.4,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, Price > 50MA, 25%+ above 52W low, RS Rating ≥ 70 (65)",""
4349.SR,"الإنماء ريت الفندقي",8.32,potential,8,73,2.6,8.26,8.14,8.15,8.47,7.95,-1.8,NEAR HIGH,"Strong Stage 2 (8/10) | Missing: 150MA > 200MA, 25%+ above 52W low",""
4350.SR,"الإستثمار ريت",7.03,stage4,0,34,-23.2,7.07,7.29,7.4,9.87,6.99,-28.8,,"Weak / declining (0/10)",""
4020.SR,"العقارية",15.84,potential,7,68,-17.0,15.95,14.38,14.25,21.07,12.37,-24.8,,"Near Stage 2 (7/10) | Missing: 200MA trending up, Price > 50MA, RS Rating ≥ 70 (68)",""
4090.SR,"طيبة",18.64,stage1,3,41,-10.9,19.6,19.03,19.16,22.66,16.36,-17.7,,"Weak / declining (3/10)",""
4100.SR,"مكة",86.10,potential,7,63,-1.1,85.95,84.18,84.66,94.60,69.35,-9.0,,"Near Stage 2 (7/10) | Missing: 150MA > 200MA, 25%+ above 52W low, RS Rating ≥ 70 (63)",""
4150.SR,"التعمير",18.21,stage4,0,10,-43.1,18.23,19.23,21.29,34.48,17.57,-47.2,,"Weak / declining (0/10)",""
4220.SR,"إعمار",9.92,stage4,1,23,-25.9,10.39,10.06,10.54,14.76,8.35,-32.8,,"Weak / declining (1/10)",""
4230.SR,"البحر الأحمر",25.00,stage1,1,19,-43.0,23.81,25.08,28.65,49.94,20.19,-49.9,,"Weak / declining (1/10)",""
4250.SR,"جبل عمر",15.49,stage1,2,37,-20.1,14.95,15.32,15.61,21.25,14.34,-27.1,,"Weak / declining (2/10)",""
4300.SR,"دار الأركان",18.10,potential,6,56,-6.4,17.61,17.79,17.54,20.97,14.85,-13.7,,"Near Stage 2 (6/10) | Missing: 200MA trending up, 50MA > 150MA, 25%+ above 52W low, RS Rating ≥ 70 (56)",""
4310.SR,"مدينة المعرفة",12.53,stage1,6,70,-4.0,11.96,11.94,11.98,14.50,11.29,-13.6,,"Near Stage 2 (6/10) | Missing: 150MA > 200MA, 200MA trending up, 50MA > 200MA, 25%+ above 52W low",""
4320.SR,"الأندلس",14.10,stage4,0,13,-29.1,14.48,15.74,16.55,22.00,13.89,-35.9,,"Weak / declining (0/10)",""
4321.SR,"سينومي سنترز",17.15,stage1,1,41,-23.4,17.03,17.82,18.56,23.25,16.79,-26.2,,"Weak / declining (1/10)",""
4322.SR,"رتال",12.10,stage4,1,28,-23.0,12.33,12.83,12.62,16.43,11.09,-26.4,,"Weak / declining (1/10)",""
4323.SR,"سمو",28.60,stage4,0,15,-30.2,28.85,29.66,31.52,43.70,25.92,-34.6,,"Weak / declining (0/10)",""
4324.SR,"بنان",3.11,stage4,0,11,-30.9,3.15,3.43,3.63,5.32,3.04,-41.5,,"Weak / declining (0/10)",""
4325.SR,"مسار",18.04,stage1,2,43,-25.3,16.4,16.84,18.13,26.98,14.62,-33.1,,"Weak / declining (2/10)",""
4326.SR,"الماجدية",7.23,stage4,0,0,0.0,7.41,8.52,9.13,14.46,7.20,-50.0,,"Weak / declining (0/10)",""
4327.SR,"الرمز",54.75,stage1,1,0,0.0,56.46,57.21,,69.75,53.10,-21.5,,"Weak / declining (1/10)",""
4165.SR,"الماجد للعود",131.90,stage1,3,36,-4.4,135.4,145.29,142.62,172.30,110.00,-23.4,,"Weak / declining (3/10)",""
